award_id,cancelled_trump,title,directorate,start_date,state,org_name,end_date,year,award_amount
"=""1938390""",yes,STTR Phase I:  A Fully-Automated Endoscopic Scoring System for Ulcerative Colitis,TI,02/01/2020,MI,"PREHAB TECHNOLOGIES, LLC",07/31/2020,2020,225000.0
"=""2003430""",yes,Support for U.S. Participants at the 17th International Congress on Catalysis,CBET,02/01/2020,MI,Wayne State University,07/31/2020,2020,0.0
"=""1938665""",yes,SBIR Phase I:  Ecosystem Design Tool,TI,02/01/2020,CA,Hyphae Design Lab,01/31/2021,2021,224851.0
"=""1945323""",yes,SBIR Phase I:  In-orbit Satellite Servicing Interface for Science and Commercial Applications,TI,02/01/2020,CO,"ORBIT FAB, INC.",01/31/2021,2021,247713.0
"=""1940134""",yes,Collaborative Research: Workshop on Exuberance of Machine Learning in Transport Phenomena,CBET,02/01/2020,TX,Southern Methodist University,07/31/2020,2020,50983.0
"=""2005106""",yes,"ICASSP 2020 Student Travel Grant. To Be Held in Barcelona Spain, May 4-8, 2020.",ECCS,02/01/2020,MA,Northeastern University,01/31/2021,2021,25000.0
"=""2024429""",yes,I-Corps:  Scalable Storage of Whole Slide Images and Fast Retrieval of Tiles for Next-Generation Image Analytics,TI,02/01/2020,MO,University of Missouri-Columbia,12/31/2020,2020,16228.0
"=""1939288""",yes,NSF Convergence Accelerator: The Future of Privacy Technology-Inaugural Conference of the Privacy Tech Alliance,ITE,02/01/2020,DC,FPF Education and Innovation Foundation,07/31/2020,2020,37847.0
"=""1940155""",yes,Integration of STEM and Social-Emotional Development in Out-of-School Time Programs: A Virtual Conference,DRL,02/01/2020,MA,McLean Hospital,01/31/2021,2021,74959.0
"=""1938362""",yes,SBIR Phase I:  Investigating Disparate Pools of Data to Find Counterfeit Products,TI,02/01/2020,VA,AUTHENTAG LLC,07/31/2020,2020,224358.0
"=""2015253""",yes,RAPID: Sequential Sampling in Stages for Statistical Election Audits,CNS,02/01/2020,DC,George Washington University,01/31/2021,2021,199662.0
"=""1938400""",yes,SBIR Phase I:  Neural Component Architecture to Accelerate Modeling & Simulation,TI,02/01/2020,MA,Julia Computing Inc,01/31/2021,2021,224676.0
"=""1954590""",yes,"Conference on Analysis, Dynamics, Geometry, and Probability",DMS,02/01/2020,NY,SUNY at Stony Brook,01/31/2021,2021,30000.0
"=""1939471""",yes,NSF Convergence Accelerator: NERIED Fall Meeting,ITE,02/01/2020,VA,"Associated Universities, Inc.",01/31/2021,2021,99999.0
"=""1940185""",yes,Collaborative Research: Workshop on Exuberance of Machine Learning in Transport Phenomena,CBET,02/01/2020,PA,University of Pittsburgh,07/31/2020,2020,34732.0
"=""1940375""",yes,SBIR Phase I:  Eco-friendly Production of Carbon Nanosheets for Ultra High Energy Storage Electrode Application,TI,02/01/2020,TX,"SURGEPOWER MATERIALS, INC.",10/31/2020,2020,224128.0
"=""2014751""",yes,NSF Student Travel Grant for the 26th IEEE International Symposium on High Performance Computer Architecture (HPCA 2020),CCF,02/01/2020,VA,University of Virginia Main Campus,01/31/2021,2021,20000.0
"=""1956285""",yes,"NSF Convergence Accelerator: Symposium on Big Data and AI-Driven Disaster Management for Planning, Response, Recovery, and Resiliency",ITE,02/01/2020,SC,University of South Carolina at Columbia,01/31/2021,2021,99540.0
"=""1953818""",yes,SBIR Phase I:  Use of In-situ Shallow Subsurface Spectroscopy for the Detection of Clandestine Human Burials,TI,02/01/2020,OH,S4 MOBILE LABORATORIES LLC,07/31/2020,2020,225000.0
"=""1938039""",yes,SBIR Phase I:  Low-cost needle guidance system for bedside lumbar puncture,TI,01/15/2020,GA,"ETHOS MEDICAL, INC.",07/31/2020,2020,225000.0
"=""1956308""",yes,I-Corps:  Mitigating Scaling in Membrane Distillation used for High-Salinity Wastewater Treatment,TI,01/15/2020,TN,Vanderbilt University,09/30/2020,2020,50000.0
"=""2005317""",yes,I-Corps:  Self-oxygen generating biomaterial and a biocompatible electrochemical device to generate oxygen for tissue engineering,TI,01/15/2020,NJ,Rowan University,12/31/2020,2020,50000.0
"=""2002888""",yes,FY 20 Indirect Cost Negotiation IAA,BFA,01/15/2020,DC,Bureau of Reclamation,01/31/2021,2021,156609.0
"=""2013829""",yes,"NSF SpecEES PI Meeting and Workshop on Future Wireless Research Challenges. To Be Held In Fashion Island, Newport Beach, CA; February 3-4, 2020.",ECCS,01/15/2020,CA,University of California-Irvine,10/31/2020,2020,92779.0
"=""1939079""",yes,Planning IUCRC at University of Delaware: Center for Heirarchical Emergent Materials (CHEM),EEC,01/15/2020,DE,University of Delaware,12/31/2020,2020,15000.0
"=""2004246""",yes,SODA Conference Student and Postdoc Travel Support,CCF,01/15/2020,CA,University of Southern California,12/31/2020,2020,15000.0
"=""2012228""",yes,I-Corps: Smart and Holistic Agent Management System,TI,01/15/2020,FL,The University of Central Florida Board of Trustees,12/31/2020,2020,50000.0
"=""2002617""",yes,"2019 Ridgecrest, California, Earthquake Sequence Sessions at the 2020 National Earthquake Conference; San Diego, California; March 2-6, 2020",CMMI,01/15/2020,CA,Earthquake Engineering Research Institute,12/31/2020,2020,49634.0
"=""1941282""",yes,SBIR Phase I:  Dynamic Product Experience Protocol and Marketplace,TI,01/15/2020,VA,"BLEEXY, LLC",10/31/2020,2020,250000.0
"=""2028770""",yes,CAREER: SusChEM: Copper-Catalyzed Aerobic Dehydrogenative C-C Bond Formation through sp3 C-H Bond Functionalization,CHE,01/13/2020,TX,Texas Tech University,11/30/2020,2020,14930.0
"=""1940186""",yes,SBIR Phase I:  Development of a pad and sensor system for a dynamic scoliosis brace,TI,01/01/2020,CO,"GREEN SUN MEDICAL, LLC",08/31/2020,2020,224883.0
"=""2002696""",yes,Collaborative Research: RAPID--Atmospheric Chlorine Oxidation of Hydrocarbons Emitted from the North Slope of Alaska Oil Fields,AGS,01/01/2020,MA,Aerodyne Research Inc,12/31/2020,2020,38888.0
"=""1939336""",yes,"6th INFORMS Simulation Society Research Workshop; University Park, Pennsylvania; June 22-24, 2020",CMMI,01/01/2020,PA,Pennsylvania State Univ University Park,12/31/2020,2020,10000.0
"=""1841280""",yes,Doctoral Dissertation Research: The Politics of Local Policing,SES,01/01/2020,NJ,Princeton University,12/31/2020,2020,17509.0
"=""1918350""",yes,Doctoral Dissertation Research: Reproductive Subjectivity in the Context of Displacement,BCS,01/01/2020,CA,University of California-San Diego,12/31/2020,2020,15070.0
"=""2001330""",yes,Violent Non-State Rivalry and Organizational Behavior,SES,01/01/2020,GA,University of Georgia Research Foundation Inc,01/31/2021,2021,88179.0
"=""1935651""",yes,SitS NSF-UKRI: Collaborative Research: Sensors UNder snow Seasonal Processes in the evolution of ARctic Soils (SUN SPEARS),OPP,01/01/2020,UT,University of Utah,02/29/2020,2020,421085.0
"=""1940230""",yes,CoPe EAGER: Collaborative Research: A GeoAI Data-Fusion Framework for Real-Time Assessment of Flood Damage and Transportation Resilience by Integrating Complex Sensor Datasets,RISE,01/01/2020,HI,University of Hawaii,12/31/2020,2020,39309.0
"=""1951681""",yes,"Conference: Thalamocortical Interactions: Thalamic Circuits for Perception, Cognition and Action, Ventura, California, February 16-21,2020",IOS,01/01/2020,RI,Gordon Research Conferences,12/31/2020,2020,24810.0
"=""1841184""",yes,Doctoral Dissertation Research: Public Views about Economic Inequality and Government Policies,SES,01/01/2020,NC,University of North Carolina at Chapel Hill,12/31/2020,2020,15547.0
"=""2026744""",yes,"CAREER: Wearable, self-powered biosensors for disease detection and health monitoring",ECCS,01/01/2020,TX,William Marsh Rice University,12/31/2020,2020,145865.0
"=""1940544""",yes,"Student Travel Support for the 2020 Power and Energy Conference at Illinois, to be held at University of Illinois at Urbana-Champaign on Feb 21-22, 2020.",ECCS,01/01/2020,IL,University of Illinois at Urbana-Champaign,06/30/2020,2020,15000.0
"=""1938472""",yes,"SBIR Phase I:  Hardware and Software Development for Noninvasive, Wireless Flow Sensors for Patients with Hydrocephalus",TI,01/01/2020,IL,"RHAEOS, INC",06/30/2020,2020,250000.0
"=""2001973""",yes,"Conference Proposal: Support Student and Early Professional Attendance to the 2020 North American Ornithological Conference, San Juan, Puerto Rico",DEB,01/01/2020,LA,Tulane University,12/31/2020,2020,50000.0
"=""1938756""",yes,SBIR Phase I:  Solid Phase Slug Flow (SPSF) for Drug Discovery,TI,01/01/2020,MA,"MYTIDE THERAPEUTICS, INC.",08/31/2020,2020,269964.0
"=""1936849""",yes,SBIR Phase I:  Multi-Sensor 12U Spacecraft with On-Board Data Fusion and Processing,TI,01/01/2020,VA,NOVI LLC,10/31/2020,2020,224349.0
"=""1941077""",yes,Conference on Geometric Group Theory,DMS,01/01/2020,NC,University of North Carolina Greensboro,12/31/2020,2020,46793.0
"=""1940349""",yes,SBIR Phase I:  Taekion Defense-hardened Blockchain File System using aBFT Consensus,TI,01/01/2020,CO,GRID7 LLC,12/31/2020,2020,224646.0
"=""2010609""",yes,Reducing Environmental Impacts by Radical Large-Scale Change in Hydraulic Fracturing,CBET,01/01/2020,UT,University of Utah,06/30/2020,2020,49945.0
"=""1940409""",yes,SBIR Phase I:  Harnessing Untapped Food-borne Microbial Diversity to Rationally Engineer Novel Healthy Foods,TI,01/01/2020,NY,IMVELA CORP.,12/31/2020,2020,225000.0
"=""2016496""",yes,SaTC: CORE: Medium: Collaborative: Defending against Compromise and Manipulation of Mobile Communities,CNS,01/01/2020,CT,Yale University,09/30/2020,2020,295221.0
"=""1952598""",yes,EAGER:  An Inexpensive Tactile Fingertip for Dexterous Manipulation,IIS,01/01/2020,IL,Northwestern University,09/30/2020,2020,51577.0
"=""1939082""",yes,Talking Across Fields,DMS,01/01/2020,NY,Columbia University,12/31/2020,2020,30000.0
"=""1940660""",yes,SBIR Phase I:  Hardware Acceleration for Verifiable Delay Functions for use in Distributed Ledger Technology,TI,01/01/2020,MA,Supranational LLC,10/31/2020,2020,224663.0
"=""1938583""",yes,SBIR Phase I:  Development of a novel indigo dye process using biosynthesized molecules,TI,01/01/2020,CA,"HUUE, Inc.",12/31/2020,2020,224944.0
"=""2006148""",yes,Ocean Gateways and Choke Points: Progress and Challenges,OCE,01/01/2020,CA,University of California-San Diego Scripps Inst of Oceanography,07/31/2020,2020,34063.0
"=""1953192""",yes,WORKSHOP: Convergence Research at High Magnetic Fields,DMR,01/01/2020,FL,Florida State University,12/31/2020,2020,10000.0
"=""1938260""",yes,SBIR Phase I:Ground-Loop Heat Exchanger Solution for Low Cost Ground-Source Heat Pumps,TI,01/01/2020,NC,"ITERATIVE METHODS, LLC",12/31/2020,2020,224807.0
"=""2022000""",yes,EAGER: Novel Bio-inspired 3D Materials for Surface-Active Devices,CBET,01/01/2020,ME,University of Maine,12/31/2020,2020,17325.0
"=""1937771""",yes,BCSER: Increasing Interest in Ecological and Environmental Sciences to Broaden Participation of African Americans in STEM,DUE,01/01/2020,MS,Mississippi Valley State University,12/31/2020,2020,350000.0
"=""1938440""",yes,SBIR Phase I:  Brillouin Microscopy for Early Detection of Dental Caries,TI,01/01/2020,OH,MSTATT LLC,12/31/2020,2020,250000.0
"=""2011970""",yes,DMREF/Collaborative Research: Graphene Based Origami and Kirigami Metamaterials,DMR,01/01/2020,CA,University of California-Santa Barbara,08/31/2020,2020,59999.0
"=""1953151""",yes,36th Southeastern Analysis Meeting,DMS,01/01/2020,VA,Old Dominion University Research Foundation,12/31/2020,2020,0.0
"=""1940285""",yes,SBIR Phase I:  High thermal conductivity continuous fiber reinforced 3D printing materials,TI,01/01/2020,GA,TCPoly,12/31/2020,2020,225000.0
"=""1926565""",yes,Collaborative Proposal: MRA: Teleconnections Among Great Plains NEON Sites by Wind and Wing,DEB,01/01/2020,TX,Texas A&M University Corpus Christi,05/31/2020,2020,286318.0
"=""1938625""",yes,SBIR Phase I:  An Ingestible Intraluminal Bioelectronic Capsule (IBC) for Closed-Loop Diagnosis and Treatment of Gastrointestinal Disorders,TI,01/01/2020,CA,"Niche Biomedical, Inc.",08/31/2020,2020,225000.0
"=""1935845""",yes,Standardized Testing of Adult NIRS Oximetry Sensors using a Modular Phantom and Closed-loop Controlled Saturation System,CBET,01/01/2020,MD,"University of Maryland, College Park",03/31/2020,2020,138146.0
"=""1938485""",yes,STTR Phase I:  Industrial combustion optimization using machine learning to reduce emissions and increase fuel efficiency,TI,01/01/2020,VA,"THERMOAI, INC.",12/31/2020,2020,249647.0
"=""1939675""",yes,FAI: Quantifying Direct and Indirect Consequences of Racial Disparities in Outcomes Following Cardiac Surgery,IIS,01/01/2020,MD,Johns Hopkins University,12/31/2020,2020,169734.0
"=""1954625""",yes,Southwest Local Algebra Meeting 2020,DMS,01/01/2020,LA,Tulane University,12/31/2020,2020,12500.0
"=""1947512""",yes,Doctoral Dissertation Research: Exploring the Influence of Social Networks on Small Farmers' Perceptions of Environmental Change,BCS,01/01/2020,OR,Oregon State University,12/31/2020,2020,17029.0
"=""1938315""",yes,SBIR Phase I:  Design and Development of a Dynamic Spacecraft Charging Test Chamber and Combined Spacecraft Charging Effects Simulation Environment,TI,01/01/2020,CO,Electro Magnetic Applications Inc Denver,12/31/2020,2020,225000.0
"=""1935814""",yes,Surface Effects on Fluid Flows in 3D Printed Micro-channels: Computational Simulations with Empirical Validation,CBET,01/01/2020,MD,"University of Maryland, College Park",12/31/2020,2020,100000.0
"=""2011994""",yes,"Texas Plasma Physics Undergraduate Workshop; May, 2020;  College Station, Texas",PHY,01/01/2020,TX,Texas A&M Engineering Experiment Station,01/31/2021,2021,0.0
"=""2025178""",yes,Collaborative Research: Enhancing Bioenergy Recovery from Wastewater in an Integrated Microbial-Algal Photobioelectrochemical System,CBET,01/01/2020,MO,Washington University,07/31/2020,2020,70338.0
"=""1938479""",yes,SBIR Phase I:  Sustainable Packaging Foam,TI,01/01/2020,CA,"Cruz Foam, Inc.",12/31/2020,2020,225000.0
"=""1939349""",yes,SBIR Phase I:  IMPULSE: Implicit private authentication with ultrasonic signals from mobile ecosystem,TI,01/01/2020,FL,UNKNOT.ID INC.,12/31/2020,2020,223468.0
"=""2009117""",yes,Expanding Deep-sea Horizons: Scientific Priorities in Abyssal Research,OCE,01/01/2020,MA,Woods Hole Oceanographic Institution,12/31/2020,2020,57827.0
"=""2013688""",yes,Fundamentals of Quantum Materials Winter School and Workshop,DMR,01/01/2020,MD,"University of Maryland, College Park",12/31/2020,2020,20000.0
"=""2016442""",yes,Collaborative Research NSF INCLUDES: Early STEM Engagement for Minority Males through a Network of Minority Serving Institutions,EES,12/20/2019,CA,ZIKER ENTERPRISES LLC,03/31/2020,2020,6417.0
"=""2031047""",yes,NeTS: Small: Collaborative Research: Caching and Coding for Media Delivery in Next Generation Wireless Networks,CNS,12/20/2019,NY,New York University,08/31/2020,2020,74541.0
"=""1936152""",yes,SBIR Phase I:  ThermaSat - A Solar Thermal CubeSat Propulsion System,TI,12/15/2019,AZ,Howe Industries LLC,11/30/2020,2020,249966.0
"=""2013060""",yes,Reimbursable Detail,IRM,12/15/2019,DC,Small Business Administration,06/30/2020,2020,64767.0
"=""1940392""",yes,SBIR Phase I:  Novel Electronic Methods to Prevent Aquatic Biofouling,TI,12/15/2019,FL,"WAVEARRAY ANTIFOULING SYSTEMS, LLC",09/30/2020,2020,248423.0
"=""1938526""",yes,SBIR Phase I:  A New Class of High-conductivity Solid-state Composite Electrolytes for Next-generation Lithium Batteries,TI,12/15/2019,GA,"NextGen Battery Technologies, LLC",11/30/2020,2020,225000.0
"=""1935128""",yes,Conference: Dynamics Days 2020,DMS,12/15/2019,CT,Trinity College,11/30/2020,2020,25000.0
"=""1916497""",yes,Phase III IUCRC at University of Texas at Arlington: Center for Integration of Composites into Infrastructure (CICI),EEC,12/15/2019,TX,University of Texas at Arlington,03/31/2020,2020,49999.0
"=""1938627""",yes,SBIR Phase I:  Pressure-mapping surfaces made with nano-composite foam material,TI,12/15/2019,UT,"Nano Composite Products, Inc",11/30/2020,2020,224781.0
"=""1929117""",yes,RII Track-4: Using Zircon (U-Th)/He Thermochronology to Explore a Link Between Mesozoic Tectonism and Nonmarine Sedimentation in the Eastern Tibetan Plateau,OIA,12/15/2019,AL,University of South Alabama,11/30/2020,2020,55511.0
"=""2002532""",yes,2020 Smart and Connected Health Principal Investigators Workshop Advancing Health through Science,IIS,12/15/2019,MA,Northeastern University,11/30/2020,2020,86946.0
"=""2012963""",yes,IAA for special issuance passports,DAS,12/15/2019,DC,DEPARTMENT OF STATE,12/31/2020,2020,0.0
"=""2002935""",yes,Convergent Paths Toward Universality in Complex Systems,PHY,12/15/2019,NM,Santa Fe Institute,11/30/2020,2020,84713.0
"=""1937896""",yes,SBIR Phase I:  Electric Blower-Based Emergency Mask Ventilator for Simple Ventilation and Monitoring During Patient Distress and Transport,TI,12/15/2019,UT,MFM LLC,11/30/2020,2020,224959.0
